# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: flux, datatype: float64}
# - {name: ferr, datatype: float64}
# schema: astropy-2.0
time flux ferr
57786.83716187554 -1.2545877435656663e-06 0.0028350408002361547
57786.887161875544 -0.0018769901883752133 0.0029940221426610594
57786.93716187555 -0.0028206330770260083 0.004362249270924296
57786.98716187555 -0.00927989909894258 0.003459923544290841
57788.787161875654 -0.0009866096307004357 0.00045319702241214594
57788.83716187566 -0.0011700352958098263 0.0015682056055477216
57788.88716187566 -0.0014754822687606639 0.0023250357091243695
57788.93716187566 -0.003171641173211313 0.0021300731639994582
57788.987161875666 -0.006567830801244781 0.0025968315956563445
57789.03716187567 -0.005802830662793167 0.0023352041585333835
57789.08716187567 -0.0025084269350104196 0.002627746948570639
57789.78716187571 -0.0026169397627896682 0.0020601332906695674
57789.837161875716 -0.0012783247941327057 0.0017580261684110006
57789.88716187572 -0.0031196719736560005 0.0023227879543094724
57790.78716187577 -0.0011154902335775245 0.0007409814345356935
57790.837161875774 -0.002016254508825013 0.0008970552010368246
57790.88716187578 -0.001381540026723497 0.0014868234074275873
57790.93716187578 -0.002045233387253803 0.002548019675054741
57790.98716187578 -0.0002342930771151362 0.0021879739118051567
57791.037161875785 0.0021109942107367737 0.0028378569305869544
57791.08716187579 0.001163378196874035 0.005079426087786063
57791.78716187583 -0.0007443010323742449 0.0010613575917690383
57791.83716187583 -0.0009359663952722242 0.0026703014496246135
57791.887161875835 -0.00030864691115947056 0.002601920985910087
57791.93716187584 0.000591292168181236 0.0023357433838364244
57791.98716187584 -0.0023369633488627205 0.0034083412419797544
57792.03716187584 -0.0003891385375784928 0.004504815794984799
57792.08716187585 0.0011470292951543458 0.005921037027659512
57792.78716187589 -0.0007575781950295291 0.001892583983962499
57792.83716187589 0.00012994506112921447 0.002309161717804328
57792.88716187589 -0.0003657015256484951 0.002288945826751387
57792.937161875896 5.916032422313501e-06 0.0027023563833334105
57792.9871618759 -0.000979717583868294 0.003344617601598917
57793.787161875945 -0.0010709660353055872 0.0011603300343972645
57793.83716187595 -0.001496534310638955 0.0023917160800447867
57793.88716187595 -0.0020874866542728615 0.0015358415111565735
57793.937161875954 -0.0013464845304508482 0.003731092445976381
57793.98716187596 -0.0005475043249502098 0.0028826036161362627
57794.03716187596 -0.004054264960860294 0.00378165948984043
57799.9371618763 -0.0034689168620969883 0.006236340836062205
57799.987161876306 -0.0008564354636811591 0.004207612243290151
57800.03716187631 -0.0003412849613565789 0.0035537842188762777
57800.08716187631 -0.0029108187622207127 0.0009629519679705369
57800.78716187635 9.318121854730497e-05 0.0012363089923156138
57800.837161876356 0.0003650325118531275 0.0025373598923115435
57800.88716187636 -0.00208795502224273 0.003921153968890773
57800.93716187636 -0.0028875701257223643 0.0030206390658334904
57801.88716187642 -0.002010665596656247 0.0025532187225438914
57801.93716187642 0.0019300912375864476 0.003290017715818665
57801.98716187642 -0.0007073954132089824 0.00573451024816548
57802.78716187647 -0.002007698273870912 0.0031256914243737804
57802.83716187647 -0.0037246923981603267 0.0024942868803098503
57803.78716187653 -0.0024547438382687024 0.0027331908813630354
57804.787161876586 -0.0027348486309791697 0.0018913274867778595
57804.83716187659 -0.004737848831984824 0.0018467163244835696
57804.88716187659 -0.002900813227229878 0.0032066904588351876
57807.83716187676 -0.00471187642029014 0.004385969210178817
57807.887161876766 -0.0029903110767067155 0.0028196881421364366
57807.93716187677 -0.0033205791680627284 0.00365256851345382
57807.98716187677 -0.0022749967813262637 0.003515781668128209
57808.037161876775 -0.0010502973629162582 0.004842007345266551
57808.78716187682 -0.002993233730112177 0.001922392762598351
57808.83716187682 -0.005530349230852092 0.0014202367360229146
57808.887161876824 -0.004239268893950355 0.0024893052238168113
57808.93716187683 -0.003577390824893199 0.003315115009847973
57808.98716187683 -0.004412459311569024 0.0029878025874191297
57809.03716187683 -0.0025994493324976403 0.004017619902927115
57809.78716187688 -0.003399995228491076 0.0031056155758559297
57809.83716187688 -0.00408210690093884 0.0034133037517136
57809.88716187688 -0.004412972612252692 0.004261875299175801
57809.937161876886 -0.007549519846540825 0.002139742387067797
57809.98716187689 -0.00435992535547986 0.004733905240096401
57811.78716187699 -0.004234273034117267 0.0033665241344790014
57811.837161876996 -0.005521685699741731 0.001730817584512824
57811.887161877 -0.002636568582040353 0.0029724846395221376
57811.937161877 -0.003817177923423961 0.0010183529807702815
57811.987161877005 -0.0010095177667967996 0.0030176255414608773
57812.03716187701 -0.0027036872662351465 0.006587661221510772
57812.93716187706 -0.001630979980244401 0.006259032738084817
57812.98716187706 0.008061154902870626 0.005278654304814157
57813.78716187711 0.0026498326385701264 0.00394495679856209
57813.83716187711 -0.0022554155878968464 0.002770379511217539
57813.887161877115 -0.0020414422948969607 0.0032991448920030213
57813.93716187712 -0.0008503203837878845 0.0038469050281362024
57813.98716187712 0.002581666751200784 0.005493183860001756
57814.037161877124 -0.000802076417599562 0.004770543754674043
57814.78716187717 0.00465010421372866 0.0044289785727170804
57814.83716187717 0.000509377980305703 0.0019153707171599684
57814.887161877174 -0.0012773013527857748 0.002352719806432691
57814.93716187718 -0.002626221397410335 0.0033672541402849873
57814.98716187718 0.00447238870789909 0.005742758467497196
57815.03716187718 0.0012189188188468148 0.0023338907778605797
57815.88716187723 -2.7735164297283997e-05 0.00242370953650409
57815.937161877235 -2.6027155025405106e-06 0.002761892353475148
57815.98716187724 -0.0004816881812249192 0.003179368529023761
57816.03716187724 -0.0007240143982511365 0.002630590343615203
57816.83716187729 -0.0015847670648688305 0.0020205393816805227
57816.88716187729 -0.0010085992808170114 0.0032152579606608963
57816.93716187729 0.0003559431017349235 0.002885821090894316
57816.987161877296 0.0009451385253929792 0.0029203352939069552
57817.0371618773 0.001242390899130345 0.0038545807977975587
57817.78716187734 0.004069629989862171 0.0053943965168192195
57817.837161877345 0.0011283327173946705 0.004140312505548863
57817.88716187735 -0.0005169735023141585 0.006370280178432837
57817.93716187735 0.002447241677181714 0.0030160962808601405
57817.987161877354 -0.0032701288676095946 0.005340685028900416
57818.03716187736 -0.001899279867053738 0.003069029317568436
57818.88716187741 0.00306618248139065 0.004273368386377237
57818.93716187741 0.001516646980753362 0.004347041161996852
57818.98716187741 -0.0006201362886640146 0.0035656214459600932
57819.037161877415 -0.002391983850145074 0.004334996561327131
57819.887161877465 0.0032457000067894898 0.0021667827578803
57819.93716187747 0.001504775914343686 0.0023804182894338537
57819.98716187747 -0.001048016301636534 0.0035875683486523806
57820.03716187747 0.000925079254704933 0.002779902964437478
57820.78716187752 0.004568270986638812 0.0032536701362408066
57821.787161877575 0.004468347227997271 0.0010030664081588302
57822.93716187764 0.003189691913319581 0.0037445031357174153
57822.987161877645 0.0004303963935511595 0.0017107598997018456
57823.03716187765 -0.0008114361281962523 0.0035766430014700437
57823.78716187769 0.0016871628432828384 0.001651263464958936
57823.837161877695 0.001653903270686747 0.0021178413055910946
57823.8871618777 0.002308964860367656 0.0023095311268467437
57823.9371618777 0.00032277509565081005 0.001743035723002176
57823.9871618777 -0.002750541751116519 0.0021813585838900895
57824.78716187775 0.00176662932449414 0.002430073068746713
57824.83716187775 0.0015707680283171864 0.00204966205396807
57824.887161877756 0.0016710849940180556 0.0028675560822993356
57824.93716187776 -0.0005430641888912222 0.004615834113929494
57824.98716187776 -0.0032610290773663004 0.00204733599357522
57825.78716187781 0.00017117120540557917 0.0015653040133841013
57825.83716187781 -0.0004570778020479067 0.0016221682643233677
57826.787161877866 0.005697452837732005 0.0028530467342613663
57826.88716187787 0.010279097089461864 0.004445392553635474
57827.787161877925 0.0032928633762846324 0.0030473064644485877
57827.83716187793 5.3824417504518986e-05 0.002495922786366847
57827.88716187793 0.003588427281839971 0.00407486683827773
57827.93716187793 0.0027624764875630752 0.0039062153463044376
57827.987161877936 0.0038019081397438694 0.0036444979277386403
57828.03716187794 0.007145676540573409 0.0041139297356298345
57828.837161877986 0.00809170774639903 0.004982570484369455
57828.88716187799 0.006574585372444216 0.005495890297536666
57828.93716187799 0.007821032356397544 0.004070262044495927
57829.78716187804 0.00881456071479966 0.0016200241919631213
57829.837161878044 0.008932068905989573 0.0028171213877930096
57829.88716187805 0.007222802571067032 0.0034260956617331367
57830.7871618781 0.009128024813827889 0.0026224188682293214
57830.887161878105 0.0005078280970346238 0.0032756458614708567
57831.937161878166 0.0019270111949591495 0.006698772208955666
57831.98716187817 -0.001466820775702582 0.003765544672221898
57832.88716187822 0.0032222848924041148 0.005270122783894521
57832.937161878224 0.0005602688526111532 0.007460101874405887
57832.98716187823 -0.00841264966717366 0.006001216168879684
